date,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,OT
2015-09-03 12:00:00,15.0,3.0,16.0,400.0,111.0,29.7,1010.4,15.4,0.0,1.3,11.0
2015-09-03 13:00:00,15.0,4.0,11.0,400.0,136.0,30.3,1009.8,15.6,0.0,2.1,14.0
2015-09-03 14:00:00,17.0,4.0,11.0,400.0,149.0,31.0,1009.1,16.6,0.0,1.7,5.0
2015-09-03 15:00:00,20.0,4.0,11.0,400.0,160.0,31.0,1008.7,15.4,0.0,1.5,14.0
2015-09-03 16:00:00,20.0,4.0,10.0,400.0,160.0,31.1,1008.4,15.9,0.0,1.8,8.0
2015-09-03 17:00:00,22.0,4.0,10.0,400.0,145.0,30.8,1008.1,16.0,0.0,2.1,12.0
2015-09-03 18:00:00,21.0,3.0,11.0,400.0,137.0,29.7,1008.3,16.8,0.0,1.7,16.0
2015-09-03 19:00:00,21.0,3.0,14.0,500.0,134.0,28.7,1008.6,16.9,0.0,1.7,15.0
2015-09-03 20:00:00,33.0,4.0,21.0,600.0,113.0,27.4,1009.0,17.8,0.0,1.4,19.0
2015-09-03 21:00:00,39.0,3.0,25.0,600.0,91.0,26.3,1009.6,19.4,0.0,1.8,21.0
2015-09-03 22:00:00,47.0,4.0,27.0,800.0,97.0,25.6,1009.6,19.0,0.0,2.0,28.0
2015-09-03 23:00:00,62.0,6.0,24.0,1100.0,110.0,25.0,1009.8,19.1,0.0,2.1,38.0
2015-09-04 00:00:00,59.0,5.0,20.0,1100.0,106.0,24.2,1009.8,19.5,0.0,1.7,41.0
2015-09-04 01:00:00,59.0,5.0,17.0,1200.0,104.0,23.0,1009.9,20.0,0.0,1.8,48.0
2015-09-04 02:00:00,63.0,4.0,18.0,1400.0,105.0,22.2,1009.6,19.6,0.0,1.6,62.0
2015-09-04 03:00:00,76.0,5.0,28.0,1400.0,84.0,21.4,1009.8,19.3,0.0,1.3,76.0
2015-09-04 04:00:00,70.0,4.0,26.0,1200.0,45.0,21.3,1009.6,19.4,0.0,1.2,70.0
2015-09-04 05:00:00,70.0,4.0,25.0,1200.0,47.0,21.2,1009.6,19.1,0.0,1.0,70.0
2015-09-04 06:00:00,71.0,5.0,23.0,1100.0,59.0,21.3,1009.7,18.9,0.0,1.1,71.0
2015-09-04 07:00:00,65.0,6.0,26.0,1000.0,58.0,21.7,1009.8,18.7,0.0,1.1,65.0
2015-09-04 08:00:00,72.0,6.0,33.0,1000.0,49.0,22.4,1009.8,18.6,0.0,1.7,72.0
2015-09-04 09:00:00,70.0,6.0,36.0,1300.0,46.0,22.8,1009.8,19.2,0.0,1.2,70.0
2015-09-04 10:00:00,77.0,6.0,33.0,1500.0,62.0,23.3,1009.6,19.5,0.0,1.0,77.0
2015-09-04 11:00:00,82.0,6.0,34.0,2000.0,71.0,23.4,1008.8,20.0,0.0,1.4,82.0
2015-09-04 12:00:00,93.0,8.0,38.0,2300.0,72.0,23.3,1008.2,19.5,0.0,2.7,93.0
2015-09-04 13:00:00,86.0,8.0,42.0,3000.0,59.0,22.0,1007.6,19.5,0.8,2.3,86.0
2015-09-04 14:00:00,68.0,5.0,49.0,3800.0,38.0,21.2,1007.1,20.2,2.8,1.7,68.0
2015-09-04 15:00:00,57.0,4.0,50.0,3400.0,43.0,20.9,1007.2,19.2,0.3,2.3,57.0
2015-09-04 16:00:00,44.0,3.0,41.0,2300.0,59.0,20.2,1006.9,19.4,1.6,3.5,44.0
2015-09-04 17:00:00,40.0,3.0,32.0,2200.0,73.0,19.8,1007.6,19.3,13.4,2.0,40.0
2015-09-04 18:00:00,18.0,2.0,29.0,1100.0,89.0,19.6,1007.4,18.9,6.3,2.0,18.0
2015-09-04 19:00:00,45.0,2.0,42.0,2100.0,61.0,19.4,1007.2,18.9,0.9,1.8,45.0
2015-09-04 20:00:00,36.0,2.0,37.0,1900.0,59.0,19.4,1007.8,18.7,1.5,2.6,36.0
2015-09-04 21:00:00,37.0,2.0,26.0,1700.0,71.0,19.5,1008.0,18.8,1.2,2.9,37.0
2015-09-04 22:00:00,27.0,2.0,16.0,1000.0,94.0,19.2,1007.7,18.4,1.8,3.0,27.0
2015-09-04 23:00:00,23.0,2.0,16.0,800.0,93.0,18.8,1007.2,18.1,1.6,2.8,23.0
2015-09-05 00:00:00,14.0,2.0,15.0,800.0,88.0,18.6,1006.8,18.1,3.2,2.7,14.0
2015-09-05 01:00:00,14.0,2.0,15.0,700.0,82.0,18.3,1006.3,17.7,1.6,2.8,14.0
2015-09-05 02:00:00,15.0,2.0,9.0,600.0,97.0,18.4,1005.9,17.4,0.5,2.0,15.0
2015-09-05 03:00:00,27.0,2.0,12.0,600.0,93.0,17.9,1005.7,16.9,1.0,2.3,27.0
2015-09-05 04:00:00,22.0,2.0,11.0,500.0,96.0,17.8,1005.3,17.3,1.4,2.2,22.0
2015-09-05 05:00:00,25.0,2.0,10.0,500.0,94.0,17.8,1005.1,17.2,0.3,2.5,25.0
2015-09-05 06:00:00,19.0,2.0,11.0,700.0,95.0,17.9,1005.4,17.6,4.1,2.1,19.0
2015-09-05 07:00:00,24.0,2.0,22.0,900.0,74.0,17.7,1005.8,17.4,3.4,2.6,24.0
2015-09-05 08:00:00,18.0,2.0,19.0,600.0,93.0,17.7,1005.9,17.4,2.6,2.1,18.0
2015-09-05 09:00:00,8.0,2.0,22.0,600.0,90.0,17.8,1006.2,17.5,2.3,2.2,8.0
2015-09-05 10:00:00,16.0,2.0,26.0,900.0,80.0,17.9,1006.6,17.1,0.5,2.6,16.0
2015-09-05 11:00:00,23.0,2.0,25.0,1100.0,78.0,18.1,1006.7,16.9,0.1,1.5,23.0
2015-09-05 12:00:00,22.0,2.0,28.0,1100.0,75.0,17.7,1006.8,16.4,0.0,2.2,22.0
2015-09-05 13:00:00,23.0,2.0,27.0,800.0,79.0,17.5,1006.7,14.9,0.0,2.6,23.0
2015-09-05 14:00:00,10.0,2.0,19.0,500.0,102.0,18.0,1007.1,14.9,0.0,0.9,10.0
2015-09-05 15:00:00,11.0,2.0,23.0,500.0,97.0,17.6,1007.1,14.5,0.1,2.1,11.0
2015-09-05 16:00:00,11.0,2.0,34.0,600.0,76.0,18.6,1006.9,15.1,0.0,1.1,8.0
2015-09-05 17:00:00,20.0,2.0,55.0,800.0,55.0,17.9,1007.4,15.9,0.0,2.1,18.0
2015-09-05 18:00:00,22.0,2.0,52.0,800.0,55.0,17.9,1007.6,15.3,0.0,2.0,22.0
2015-09-05 19:00:00,26.0,2.0,53.0,800.0,54.0,17.7,1008.0,15.7,0.1,1.6,26.0
2015-09-05 20:00:00,28.0,2.0,47.0,800.0,46.0,17.6,1008.7,15.8,0.1,1.2,20.0
2015-09-05 21:00:00,26.0,2.0,47.0,800.0,31.0,17.9,1008.8,15.5,0.0,1.4,21.0
2015-09-05 22:00:00,30.0,2.0,64.0,900.0,26.0,18.4,1008.4,14.9,0.0,2.8,21.0
2015-09-05 23:00:00,31.0,2.0,71.0,900.0,14.0,18.7,1008.4,14.6,0.0,1.1,23.0
2015-09-06 00:00:00,26.0,2.0,59.0,900.0,9.0,18.9,1008.4,14.4,0.0,2.0,26.0
2015-09-06 01:00:00,20.0,2.0,45.0,600.0,48.0,18.8,1008.5,14.7,0.0,1.6,20.0
2015-09-06 02:00:00,11.0,2.0,29.0,500.0,64.0,18.1,1008.5,15.0,0.0,0.8,11.0
2015-09-06 03:00:00,14.0,2.0,31.0,500.0,56.0,18.2,1008.7,14.9,0.0,1.0,14.0
2015-09-06 04:00:00,16.0,2.0,42.0,500.0,38.0,17.7,1008.9,15.3,0.0,1.0,16.0
2015-09-06 05:00:00,14.0,2.0,30.0,500.0,46.0,17.9,1009.0,15.5,0.0,0.7,14.0
2015-09-06 06:00:00,11.0,2.0,30.0,500.0,56.0,17.3,1009.5,15.6,0.0,1.0,8.0
2015-09-06 07:00:00,21.0,2.0,44.0,600.0,36.0,18.6,1010.0,15.8,0.0,0.6,9.0
2015-09-06 08:00:00,27.0,2.0,53.0,700.0,23.0,20.2,1010.4,16.2,0.0,1.1,16.0
2015-09-06 09:00:00,34.0,4.0,50.0,800.0,23.0,22.7,1010.6,16.0,0.0,2.0,15.0
2015-09-06 10:00:00,34.0,4.0,47.0,700.0,30.0,23.7,1010.8,16.2,0.0,1.7,16.0
2015-09-06 11:00:00,24.0,5.0,38.0,600.0,61.0,24.6,1010.3,15.2,0.0,1.4,19.0
2015-09-06 12:00:00,29.0,5.0,30.0,600.0,87.0,25.9,1009.7,14.7,0.0,1.7,14.0
2015-09-06 13:00:00,29.0,5.0,30.0,600.0,104.0,26.2,1009.3,14.0,0.0,2.5,28.0
2015-09-06 14:00:00,25.0,5.0,18.0,400.0,122.0,26.9,1008.9,13.6,0.0,2.1,25.0
2015-09-06 15:00:00,22.0,4.0,17.0,400.0,134.0,27.4,1008.4,13.0,0.0,2.2,11.0
2015-09-06 16:00:00,23.0,4.0,17.0,400.0,144.0,27.6,1007.9,11.6,0.0,1.9,16.0
2015-09-06 17:00:00,23.0,4.0,21.0,400.0,135.0,27.8,1007.9,11.8,0.0,1.2,12.0
2015-09-06 18:00:00,31.0,4.0,24.0,400.0,130.0,26.7,1007.8,12.7,0.0,1.3,13.0
2015-09-06 19:00:00,33.0,3.0,25.0,500.0,119.0,24.7,1007.8,13.3,0.0,1.5,22.0
2015-09-06 20:00:00,42.0,3.0,35.0,600.0,95.0,23.5,1008.3,14.8,0.0,1.5,22.0
2015-09-06 21:00:00,44.0,3.0,37.0,600.0,53.0,23.2,1008.7,13.9,0.0,1.8,22.0
2015-09-06 22:00:00,42.0,3.0,47.0,600.0,40.0,22.5,1008.8,14.9,0.0,1.4,30.0
2015-09-06 23:00:00,41.0,3.0,49.0,700.0,23.0,20.6,1008.5,15.6,0.0,1.0,27.0
2015-09-07 00:00:00,41.0,3.0,45.0,700.0,3.0,19.2,1008.6,16.6,0.0,1.1,28.0
2015-09-07 01:00:00,43.0,3.0,40.0,800.0,2.0,18.1,1009.0,16.6,0.0,0.4,31.0
2015-09-07 02:00:00,33.0,3.0,43.0,700.0,2.0,17.4,1008.8,16.3,0.0,0.8,28.0
2015-09-07 03:00:00,28.0,3.0,32.0,700.0,2.0,17.0,1008.9,16.0,0.0,0.7,27.0
2015-09-07 04:00:00,26.0,3.0,22.0,600.0,2.0,16.5,1009.3,15.9,0.0,0.4,24.0
2015-09-07 05:00:00,26.0,4.0,24.0,700.0,2.0,16.7,1009.6,16.2,0.0,0.8,21.0
2015-09-07 06:00:00,29.0,4.0,29.0,700.0,2.0,16.4,1009.8,15.8,0.0,0.8,26.0
2015-09-07 07:00:00,46.0,4.0,32.0,800.0,2.0,18.7,1010.3,15.9,0.0,1.1,25.0
2015-09-07 08:00:00,40.0,4.0,50.0,800.0,9.0,20.7,1010.3,15.9,0.0,1.3,29.0
2015-09-07 09:00:00,37.0,4.0,54.0,700.0,21.0,22.4,1010.3,15.0,0.0,2.0,22.0
2015-09-07 10:00:00,36.0,4.0,51.0,700.0,35.0,24.4,1010.1,16.4,0.0,0.7,22.0
2015-09-07 11:00:00,38.0,6.0,42.0,2600.0,67.0,25.9,1009.6,15.3,0.0,1.0,25.0
2015-09-07 12:00:00,36.0,4.0,39.0,700.0,94.0,27.2,1008.8,15.6,0.0,1.9,30.0
2015-09-07 13:00:00,38.0,4.0,33.0,600.0,120.0,27.7,1008.4,14.7,0.0,1.9,21.0
2015-09-07 14:00:00,38.0,4.0,20.0,1000.0,162.0,28.5,1008.4,14.0,0.0,1.8,18.0
2015-09-07 15:00:00,28.0,4.0,14.0,500.0,172.0,28.7,1008.1,14.9,0.0,2.3,24.0
2015-09-07 16:00:00,24.0,4.0,12.0,500.0,167.0,28.7,1007.9,13.8,0.0,1.8,19.0
2015-09-07 17:00:00,36.0,3.0,12.0,500.0,165.0,28.0,1008.1,14.3,0.0,2.3,11.0
2015-09-07 18:00:00,39.0,4.0,14.0,500.0,149.0,26.9,1008.1,14.6,0.0,3.1,15.0
2015-09-07 19:00:00,38.0,5.0,20.0,600.0,144.0,25.8,1008.3,14.6,0.0,2.3,21.0
2015-09-07 20:00:00,47.0,5.0,32.0,600.0,128.0,25.3,1009.2,12.8,0.0,2.2,24.0
2015-09-07 21:00:00,50.0,5.0,38.0,700.0,106.0,24.3,1009.7,12.9,0.0,1.3,31.0
2015-09-07 22:00:00,58.0,5.0,59.0,800.0,70.0,24.1,1009.8,13.3,0.0,1.4,30.0
2015-09-07 23:00:00,69.0,5.0,75.0,1000.0,42.0,23.1,1009.8,14.1,0.0,0.9,42.0
2015-09-08 00:00:00,78.0,5.0,88.0,1000.0,28.0,20.4,1009.8,15.4,0.0,0.7,48.0
2015-09-08 01:00:00,75.0,4.0,76.0,1000.0,24.0,19.1,1009.9,16.1,0.0,0.4,47.0
2015-09-08 02:00:00,70.0,3.0,62.0,1000.0,16.0,18.3,1009.9,16.1,0.0,0.2,49.0
2015-09-08 03:00:00,63.0,3.0,56.0,900.0,7.0,17.5,1009.9,16.0,0.0,0.9,50.0
2015-09-08 04:00:00,70.0,2.0,59.0,1000.0,4.0,17.1,1010.1,16.0,0.0,0.1,57.0
2015-09-08 05:00:00,64.0,3.0,46.0,1000.0,2.0,16.9,1010.4,15.8,0.0,0.8,59.0
2015-09-08 06:00:00,69.0,3.0,47.0,1100.0,2.0,16.7,1010.9,16.1,0.0,1.1,60.0
2015-09-08 07:00:00,80.0,4.0,41.0,1200.0,2.0,18.6,1011.4,16.7,0.0,1.1,65.0
2015-09-08 08:00:00,108.0,5.0,93.0,1400.0,4.0,20.5,1011.3,16.7,0.0,1.1,70.0
2015-09-08 09:00:00,116.0,6.0,108.0,1400.0,9.0,22.2,1011.2,17.1,0.0,1.7,75.0
2015-09-08 10:00:00,106.0,7.0,111.0,1300.0,23.0,23.9,1011.5,17.4,0.0,1.1,79.0
2015-09-08 11:00:00,79.0,15.0,97.0,1200.0,76.0,25.8,1011.0,16.4,0.0,1.7,71.0
2015-09-08 12:00:00,51.0,19.0,34.0,700.0,163.0,26.7,1010.8,12.7,0.0,3.7,43.0
2015-09-08 13:00:00,53.0,15.0,21.0,600.0,187.0,26.2,1010.4,11.9,0.0,2.6,35.0
2015-09-08 14:00:00,45.0,13.0,15.0,500.0,183.0,27.4,1010.3,11.4,0.0,2.0,30.0
2015-09-08 15:00:00,42.0,11.0,17.0,500.0,184.0,26.2,1010.2,11.1,0.0,2.3,36.0
2015-09-08 16:00:00,51.0,11.0,21.0,600.0,184.0,25.8,1010.1,11.5,0.0,2.1,39.0
2015-09-08 17:00:00,64.0,13.0,24.0,700.0,190.0,25.4,1010.2,12.3,0.0,1.4,36.0
2015-09-08 18:00:00,79.0,16.0,32.0,700.0,185.0,25.0,1010.6,13.5,0.0,0.9,46.0
2015-09-08 19:00:00,90.0,11.0,41.0,800.0,135.0,23.1,1010.7,15.2,0.0,1.2,57.0
2015-09-08 20:00:00,95.0,7.0,47.0,1000.0,91.0,22.8,1011.5,15.6,0.0,0.8,56.0
2015-09-08 21:00:00,90.0,6.0,42.0,1000.0,82.0,22.1,1012.0,16.4,0.0,0.5,59.0
2015-09-08 22:00:00,86.0,5.0,42.0,1000.0,86.0,21.3,1012.6,16.9,0.0,0.3,57.0
2015-09-08 23:00:00,86.0,4.0,51.0,1200.0,43.0,20.6,1012.5,17.0,0.0,0.8,64.0
2015-09-09 00:00:00,85.0,4.0,69.0,1300.0,20.0,21.4,1012.8,16.4,0.0,1.1,74.0
2015-09-09 01:00:00,95.0,4.0,84.0,1400.0,14.0,20.2,1012.7,17.6,0.0,0.8,81.0
2015-09-09 02:00:00,112.0,5.0,105.0,1500.0,2.0,20.1,1012.7,17.7,0.0,0.8,83.0
2015-09-09 03:00:00,124.0,6.0,120.0,1400.0,2.0,20.4,1012.8,16.0,0.0,1.3,77.0
2015-09-09 04:00:00,89.0,5.0,97.0,1100.0,8.0,20.5,1012.8,15.5,0.0,1.2,71.0
2015-09-09 05:00:00,80.0,5.0,74.0,900.0,25.0,19.8,1013.2,15.9,0.0,0.7,62.0
2015-09-09 06:00:00,69.0,5.0,67.0,900.0,34.0,19.6,1013.7,15.7,0.0,1.0,60.0
2015-09-09 07:00:00,74.0,5.0,84.0,1000.0,23.0,20.5,1014.2,14.6,0.0,1.6,53.0
2015-09-09 08:00:00,72.0,6.0,83.0,1000.0,38.0,21.3,1014.8,14.2,0.0,1.5,55.0
2015-09-09 09:00:00,81.0,6.0,89.0,1100.0,31.0,22.0,1015.4,15.4,0.0,1.4,53.0
2015-09-09 10:00:00,77.0,6.0,84.0,1100.0,25.0,23.1,1015.7,15.9,0.0,1.6,49.0
2015-09-09 11:00:00,56.0,6.0,62.0,900.0,48.0,24.2,1015.6,15.7,0.0,2.5,44.0
2015-09-09 12:00:00,52.0,4.0,48.0,800.0,77.0,24.6,1015.4,15.0,0.0,2.6,40.0
2015-09-09 13:00:00,41.0,5.0,37.0,700.0,101.0,25.3,1014.9,16.2,0.0,1.8,31.0
2015-09-09 14:00:00,54.0,8.0,24.0,700.0,156.0,24.8,1015.2,15.7,0.0,2.2,38.0
2015-09-09 15:00:00,41.0,5.0,31.0,600.0,107.0,24.0,1015.2,15.8,0.0,2.4,30.0
2015-09-09 16:00:00,35.0,5.0,37.0,600.0,72.0,23.3,1015.4,15.1,0.0,2.6,23.0
2015-09-09 17:00:00,28.0,4.0,29.0,500.0,62.0,22.5,1015.8,14.9,0.0,2.6,14.0
2015-09-09 18:00:00,24.0,3.0,29.0,500.0,49.0,21.9,1016.4,14.5,0.0,1.9,10.0
2015-09-09 19:00:00,23.0,2.0,32.0,500.0,37.0,21.4,1016.7,14.3,0.0,1.9,7.0
2015-09-09 20:00:00,24.0,2.0,30.0,500.0,35.0,21.0,1017.5,13.9,0.0,2.3,10.0
2015-09-09 21:00:00,19.0,2.0,22.0,500.0,40.0,20.7,1018.3,13.6,0.0,2.2,14.0
2015-09-09 22:00:00,17.0,2.0,30.0,500.0,31.0,19.3,1018.3,14.1,0.1,2.1,15.0
2015-09-09 23:00:00,12.0,3.0,31.0,500.0,31.0,19.3,1018.4,14.1,0.0,0.9,12.0
2015-09-10 00:00:00,14.0,4.0,35.0,500.0,30.0,19.7,1018.5,12.5,0.0,1.5,13.0
2015-09-10 01:00:00,16.0,4.0,35.0,500.0,30.0,19.6,1018.2,12.1,0.0,1.5,16.0
2015-09-10 02:00:00,10.0,4.0,38.0,400.0,29.0,19.3,1018.1,12.6,0.0,0.8,10.0
2015-09-10 03:00:00,10.0,3.0,41.0,400.0,28.0,19.4,1018.2,11.4,0.0,1.0,10.0
2015-09-10 04:00:00,7.0,3.0,39.0,300.0,28.0,19.0,1018.2,12.3,0.0,0.5,5.0
2015-09-10 05:00:00,7.0,2.0,36.0,300.0,26.0,18.9,1018.0,12.2,0.0,1.0,3.0
2015-09-10 06:00:00,9.0,3.0,32.0,300.0,27.0,19.0,1018.1,11.1,0.0,1.7,5.0
2015-09-10 07:00:00,28.0,2.0,33.0,400.0,21.0,17.3,1018.3,14.2,0.4,0.9,3.0
2015-09-10 08:00:00,13.0,2.0,41.0,500.0,6.0,17.5,1018.2,13.2,0.0,1.3,7.0
2015-09-10 09:00:00,12.0,4.0,48.0,600.0,5.0,18.1,1017.9,12.5,0.0,2.5,12.0
2015-09-10 10:00:00,31.0,3.0,45.0,600.0,9.0,18.0,1018.2,14.5,0.2,1.7,7.0
2015-09-10 11:00:00,22.0,3.0,48.0,600.0,13.0,17.8,1018.5,13.7,0.1,2.6,15.0
2015-09-10 12:00:00,20.0,3.0,40.0,500.0,26.0,16.7,1019.2,13.4,0.7,2.5,8.0
2015-09-10 13:00:00,17.0,3.0,47.0,600.0,24.0,16.6,1018.5,12.7,0.6,2.0,17.0
2015-09-10 14:00:00,18.0,3.0,49.0,600.0,20.0,16.6,1017.8,11.9,0.4,1.9,16.0
2015-09-10 15:00:00,17.0,2.0,52.0,600.0,14.0,16.5,1016.8,12.1,0.0,2.3,17.0
2015-09-10 16:00:00,11.0,2.0,55.0,600.0,14.0,16.2,1016.3,12.7,0.0,1.9,11.0
2015-09-10 17:00:00,11.0,2.0,48.0,500.0,27.0,15.9,1015.9,12.1,0.6,2.4,11.0
2015-09-10 18:00:00,11.0,2.0,52.0,500.0,28.0,14.7,1016.1,11.5,0.9,3.1,9.0
2015-09-10 19:00:00,12.0,2.0,53.0,500.0,26.0,14.0,1015.9,11.3,1.2,2.3,8.0
2015-09-10 20:00:00,18.0,2.0,51.0,500.0,22.0,13.7,1016.6,11.6,1.5,2.4,7.0
2015-09-10 21:00:00,12.0,2.0,46.0,500.0,30.0,13.9,1016.6,11.6,0.3,2.1,12.0
2015-09-10 22:00:00,11.0,2.0,41.0,400.0,39.0,14.1,1016.2,12.0,0.0,1.6,11.0
2015-09-10 23:00:00,6.0,2.0,44.0,400.0,33.0,14.3,1015.7,11.4,0.0,1.3,6.0
2015-09-11 00:00:00,7.0,2.0,36.0,300.0,34.0,13.9,1015.2,10.7,0.1,1.2,7.0
2015-09-11 01:00:00,13.0,2.0,31.0,300.0,38.0,13.8,1014.6,11.7,0.1,1.2,13.0
2015-09-11 02:00:00,10.0,2.0,36.0,300.0,35.0,13.8,1013.9,11.1,0.0,1.6,10.0
2015-09-11 03:00:00,10.0,2.0,28.0,300.0,32.0,14.2,1013.8,10.8,0.0,1.7,10.0
2015-09-11 04:00:00,7.0,2.0,23.0,300.0,28.0,14.6,1013.4,10.8,0.0,0.9,7.0
2015-09-11 05:00:00,9.0,2.0,23.0,300.0,26.0,14.6,1013.1,11.0,0.0,1.6,9.0
2015-09-11 06:00:00,8.0,2.0,22.0,300.0,24.0,14.8,1013.2,11.0,0.0,0.8,8.0
2015-09-11 07:00:00,6.0,3.0,34.0,400.0,12.0,14.9,1013.3,11.1,0.0,1.2,3.0
2015-09-11 08:00:00,8.0,2.0,44.0,500.0,28.0,16.5,1013.2,10.6,0.0,2.0,8.0
2015-09-11 09:00:00,17.0,3.0,53.0,600.0,22.0,17.5,1013.0,10.6,0.0,2.3,12.0
2015-09-11 10:00:00,14.0,2.0,35.0,400.0,42.0,19.3,1012.9,10.8,0.0,2.5,7.0
2015-09-11 11:00:00,10.0,3.0,30.0,400.0,51.0,19.6,1012.4,10.0,0.0,3.7,10.0
2015-09-11 12:00:00,10.0,5.0,24.0,400.0,60.0,20.6,1011.8,10.7,0.0,2.2,7.0
2015-09-11 13:00:00,13.0,4.0,24.0,300.0,66.0,21.1,1011.3,9.7,0.0,3.0,13.0
2015-09-11 14:00:00,8.0,3.0,19.0,300.0,74.0,21.9,1010.7,9.1,0.0,2.3,6.0
2015-09-11 15:00:00,10.0,2.0,16.0,300.0,80.0,22.1,1010.1,10.6,0.0,2.0,4.0
2015-09-11 16:00:00,11.0,3.0,23.0,300.0,75.0,22.8,1009.2,10.2,0.0,1.0,11.0
2015-09-11 17:00:00,11.0,3.0,22.0,300.0,82.0,22.9,1009.1,10.0,0.0,0.8,9.0
2015-09-11 18:00:00,19.0,3.0,24.0,400.0,75.0,20.7,1009.0,10.8,0.0,1.2,5.0
2015-09-11 19:00:00,33.0,3.0,38.0,400.0,50.0,15.8,1011.2,12.0,3.8,4.4,14.0
2015-09-11 20:00:00,44.0,2.0,32.0,400.0,45.0,14.8,1010.9,13.5,1.7,1.8,16.0
2015-09-11 21:00:00,25.0,2.0,41.0,500.0,24.0,15.6,1011.7,13.3,0.0,1.9,20.0
2015-09-11 22:00:00,25.0,4.0,60.0,700.0,5.0,15.9,1011.8,11.7,0.0,1.8,17.0
2015-09-11 23:00:00,21.0,3.0,53.0,800.0,2.0,16.0,1011.7,10.3,0.0,1.4,21.0
2015-09-12 00:00:00,20.0,3.0,51.0,800.0,2.0,16.4,1011.6,9.1,0.0,3.0,14.0
2015-09-12 01:00:00,14.0,2.0,48.0,500.0,13.0,17.0,1012.3,7.6,0.0,3.4,11.0
2015-09-12 02:00:00,5.0,2.0,24.0,300.0,48.0,17.1,1012.7,6.0,0.0,2.9,4.0
2015-09-12 03:00:00,5.0,2.0,23.0,200.0,47.0,17.0,1012.8,4.6,0.0,4.0,3.0
2015-09-12 04:00:00,6.0,2.0,23.0,200.0,44.0,16.8,1013.5,4.5,0.0,3.5,3.0
2015-09-12 05:00:00,9.0,2.0,25.0,200.0,42.0,16.2,1013.9,4.6,0.0,3.2,3.0
2015-09-12 06:00:00,13.0,2.0,33.0,300.0,33.0,15.8,1014.4,5.1,0.0,2.7,8.0
2015-09-12 07:00:00,24.0,2.0,40.0,400.0,26.0,16.2,1015.1,5.5,0.0,3.6,7.0
2015-09-12 08:00:00,20.0,2.0,35.0,400.0,32.0,17.6,1015.3,5.5,0.0,3.0,13.0
2015-09-12 09:00:00,15.0,2.0,28.0,400.0,41.0,18.9,1015.6,5.0,0.0,3.4,5.0
2015-09-12 10:00:00,11.0,2.0,28.0,400.0,46.0,20.4,1015.6,3.1,0.0,3.6,6.0
2015-09-12 11:00:00,17.0,2.0,24.0,400.0,55.0,21.1,1015.2,3.3,0.0,3.9,8.0
2015-09-12 12:00:00,6.0,2.0,24.0,400.0,61.0,22.4,1014.0,4.4,0.0,3.7,6.0
2015-09-12 13:00:00,9.0,2.0,18.0,300.0,71.0,23.3,1013.1,4.3,0.0,4.9,9.0
2015-09-12 14:00:00,11.0,2.0,18.0,300.0,73.0,24.3,1012.0,5.1,0.0,3.8,11.0
2015-09-12 15:00:00,16.0,2.0,19.0,300.0,75.0,25.0,1011.3,5.7,0.0,5.1,10.0
2015-09-12 16:00:00,9.0,2.0,17.0,300.0,81.0,25.5,1010.5,5.1,0.0,3.8,9.0
2015-09-12 17:00:00,16.0,2.0,26.0,300.0,74.0,25.6,1010.3,5.7,0.0,4.1,3.0
2015-09-12 18:00:00,24.0,2.0,29.0,300.0,72.0,24.8,1010.0,5.0,0.0,2.5,6.0
2015-09-12 19:00:00,33.0,2.0,35.0,300.0,63.0,22.5,1010.4,6.3,0.0,2.8,11.0
2015-09-12 20:00:00,45.0,2.0,40.0,400.0,52.0,22.0,1011.1,7.0,0.0,4.2,14.0
2015-09-12 21:00:00,39.0,2.0,43.0,400.0,47.0,21.2,1011.7,7.8,0.0,3.6,15.0
2015-09-12 22:00:00,39.0,2.0,43.0,400.0,47.0,20.2,1011.8,8.2,0.0,2.3,15.0
2015-09-12 23:00:00,43.0,2.0,55.0,500.0,31.0,19.8,1011.9,8.8,0.0,2.7,16.0
2015-09-13 00:00:00,51.0,2.0,59.0,500.0,18.0,18.7,1012.1,9.2,0.0,1.8,17.0
2015-09-13 01:00:00,49.0,2.0,63.0,500.0,5.0,17.8,1012.3,9.4,0.0,1.4,15.0
2015-09-13 02:00:00,42.0,2.0,56.0,500.0,5.0,15.1,1012.5,10.5,0.0,0.9,18.0
2015-09-13 03:00:00,38.0,2.0,50.0,500.0,2.0,15.3,1012.5,10.7,0.0,1.9,17.0
2015-09-13 04:00:00,42.0,2.0,44.0,700.0,2.0,13.5,1012.5,10.8,0.0,0.2,16.0
2015-09-13 05:00:00,47.0,2.0,48.0,900.0,2.0,12.7,1012.7,11.1,0.0,0.6,24.0
2015-09-13 06:00:00,38.0,2.0,34.0,800.0,2.0,12.4,1013.0,11.1,0.0,0.3,19.0
2015-09-13 07:00:00,43.0,5.0,31.0,900.0,2.0,15.5,1013.1,12.3,0.0,0.5,19.0
2015-09-13 08:00:00,54.0,6.0,55.0,900.0,3.0,18.5,1013.2,11.3,0.0,0.8,23.0
2015-09-13 09:00:00,42.0,4.0,59.0,700.0,13.0,21.1,1013.4,9.3,0.0,1.4,13.0
2015-09-13 10:00:00,31.0,4.0,51.0,600.0,32.0,23.9,1013.5,10.9,0.0,1.2,11.0
